id,from_x,from_y,to_x,to_y,length,out_ang,num_lanes
8623,429124.9868412775,4581178.5688839825,429152.03624521726,4581184.745403163,27.010742187515202,-3.135052709196845,2
8625,429109.9249425303,4580641.397113599,429141.6491604214,4580672.872836853,35.69007543354402,2.3627779677275758,3
8627,429100.21828093054,4580628.64883981,429131.74252785224,4580659.7259305045,35.2690372443955,-0.7733613752575266,3
8679,430775.2742830585,4581259.963065082,430782.1263619878,4581332.446173989,72.41749517818212,-1.559024111138086,2
8681,429699.84228929813,4581646.038707902,429708.97675230313,4581666.686970409,20.58984374842917,1.5773362711882044,3
8707,430908.9203876627,4581256.7486293465,430915.1241074533,4581287.957124027,31.16992187484125,1.5773362711895196,2
8708,430304.6422441439,4581370.687724486,430310.681949174,4581376.817653931,6.090820313042095,1.577336271195538,2
8710,430545.4130528905,4581245.093551932,430602.66346372897,4581354.101540783,116.09373468084195,1.1341651277139708,3
8711,430613.84838244534,4581236.726923558,430702.31728245347,4581240.305321023,88.45117187500793,0.0065399443918888155,1
8756,429711.3852869799,4581661.518196813,429742.0887884913,4581676.297824997,29.492672453441177,2.9379108268035474,3
8764,430313.9073142612,4581370.548608386,430319.9472172764,4581376.70881062,6.1210937497493525,1.5773362711810905,2
8765,430336.57460516243,4581346.518592067,430374.2415082158,4581362.5157444645,36.613274920533485,0.19714576927763489,3
8769,430136.5414706651,4581337.442354299,430149.74107196246,4581360.300257647,21.471422640640927,1.3649009937927272,3
8770,430069.78334016824,4581238.859154594,430095.9035479695,4581309.710176554,72.09221923575613,-1.8571741322366722,2
8773,430141.26776162285,4581359.416993597,430167.78556935204,4581445.049348599,85.62264764366607,1.3624248985548322,3
8774,429100.5083068612,4580770.240396649,429152.3267123456,4580776.578906032,51.7802734374931,0.006539944406439837,2
8778,429116.5126132985,4580597.022421722,429139.55923100637,4580611.81167602,22.58417242881519,0.42561327924276837,2
8779,429153.9720280311,4580596.817632641,429168.92582242476,4580611.96167789,12.300091808294729,-0.8261742888658121,3
8780,429105.6730785889,4580905.844157719,429145.0258453195,4580911.895557715,39.344961170651985,3.140286129728041,2
8781,429084.74199272273,4581041.382187508,429144.65063010325,4581047.482651995,59.898657354432665,0.0016773827591100427,2
8782,429189.60370207945,4581202.118393568,429201.9470531002,4581214.008033947,11.168420441357489,0.7232847457691866,2
8784,429448.3350157737,4581443.2393852025,429465.38228107407,4581452.35029755,16.988769531231725,0.00653994440305839,3
8785,429433.8084958548,4581423.924077335,429439.8791312803,4581434.783397824,10.820312498941359,1.5773362711919747,2
8805,429566.7316067282,4581538.472472881,429572.8852926608,4581574.869246417,36.37173708366056,-1.5750232349076032,2
8810,431198.10796862893,4581162.789608221,431222.160590407,4581168.9510879805,24.01278324823349,0.006730451659653752,2
8878,429397.5244764452,4581373.035290512,429418.8104373422,4581392.781201241,23.073114192536604,0.7215715149344654,2
8880,429393.0443718744,4581377.596362301,429414.19857487926,4581397.325170272,22.959839816824747,-2.41565853813467,2
8888,431313.4779865358,4581187.152716378,431319.68849530234,4581219.399274796,32.208007812247004,1.5773362711912107,2
8889,431329.09874949936,4581168.963325597,431423.28636607097,4581175.578931215,94.15039062493805,-3.135052709197732,2
8900,431226.59235757403,4581054.807419145,431235.88179922494,4581161.109143457,106.27760467567818,1.5680725601582015,3
8906,431238.08687702485,4581040.555929216,431303.8738226435,4581049.985600906,65.72949218753251,-3.1350527091938805,3
8907,431312.3509097669,4581229.852220729,431319.1589410487,4581294.121134845,64.19844218966317,1.5833905341296326,2
8946,429180.4913910288,4580635.660665852,429253.956300618,4580642.855036511,73.37691542028502,-3.1253038867515275,2
9019,429314.65058390814,4581282.222870639,429334.941296836,4581301.553313305,25.02970556216997,-0.7545706440332608,1
9026,429502.5802577495,4581438.655103012,429556.2810689184,4581448.759409134,53.39696883918375,3.0643164012011503,2
9029,429645.4261554997,4581508.341573431,429653.1607242937,4581548.439462624,40.024976113004335,-1.6898990688569093,1
9035,429185.8492802609,4581161.805365914,429224.84726172884,4581179.753760473,40.8051271683498,2.760859988282518,1
9050,430145.1831451493,4581320.412670799,430169.7590321569,4581339.208648006,22.215026265555405,0.18319607673218322,5
9054,429745.98778268765,4581610.954686916,429768.1137632601,4581639.006769959,32.83644395267625,-0.9263092850279797,1
9055,429827.2238750352,4581540.7177016325,429878.95484853676,4581583.091460818,63.93784054437535,-2.464987645233192,1
9059,429851.1309163644,4581643.484869947,429885.6755914086,4581668.072067168,31.33695433780242,2.8017797753876046,5
9071,429831.21497973544,4581673.416237317,429834.6892584851,4581702.0258728005,28.563723939932782,1.5541768234683946,1
9072,429818.1729322705,4581673.140123543,429827.7487223015,4581700.983646201,27.661578504724506,-1.5499083154565425,3
9073,429992.7414600515,4581447.712293301,430156.6291721048,4581504.2227473585,171.5575476678462,-0.31812593374580617,1
9284,429317.5767356177,4581307.63989069,429345.5464936257,4581333.724912972,32.27177598588713,0.7346485812236945,2
9285,429316.9197800843,4581315.265091345,429341.07339893264,4581337.368985344,26.78878705434083,-2.425970138253073,2
9288,429051.0699067313,4583218.828325219,429152.59818662924,4583225.491939051,101.49121093745812,0.0065399443855802255,2
9289,429316.8117220478,4583215.1117085125,429426.60065633536,4583224.829154865,109.73242187495369,0.006539944391799956,3
9290,428777.35266607674,4583079.1299815085,428882.7021533177,4583085.818586182,105.31250000001553,-3.1350527091857576,2
9291,429083.19023217267,4583081.435481323,429152.30083718087,4583090.886889871,69.05322265627625,-3.135052709194167,3
9292,429456.7451845051,4583080.464769236,429563.39640172,4583087.161887272,106.61425781250497,-3.135052709185339,2
9293,428782.8132832213,4582942.687934489,428887.4832752196,4582955.371710299,104.59375000000892,0.006539944402043735,4
9294,429319.186750701,4582943.780258153,429425.1164813837,4582956.4722727,105.85351562500162,0.006539944393109582,4
9296,429590.87540531176,4582945.238745996,429694.3344857064,4582957.914602398,103.38281249997179,0.006539944402249964,4
9297,429722.8885356072,4582946.811964644,429831.02027877275,4582956.518572904,108.07519531255791,0.006539944391785331,3
9298,429852.5855288787,4582945.97859539,429966.23693828355,4582955.355989128,113.62213906506807,-0.0033219238238736955,3
9299,428782.5525090121,4582814.300414318,428888.5982704251,4582820.99357265,106.00878906244816,-3.1350527091984004,2
9300,429186.1341542263,4582810.439354482,429291.507167327,4582820.127920544,105.31640625001606,-3.1350527091974256,3
9301,429316.6938621003,4582811.293219885,429423.23872514,4582820.989449889,106.48828124996868,-3.1350527091958154,3
9302,429451.44488658936,4582812.174496656,429559.77682078624,4582821.882414174,108.27539062502377,-3.135052709188273,3
9303,429588.9856692499,4582811.763931941,429695.50025949953,4582821.459963961,106.45800781250398,-3.1350527091960334,3
9304,429718.2595374714,4582815.41937828,429825.62655969075,4582822.121177708,107.33007812504722,-3.135052709185662,2
9305,429852.4832294881,4582816.297206278,429962.6949174343,4582823.017609925,110.17480468753243,-3.1350527092036646,2
9306,429996.30399011663,4582814.75776596,430138.0628549633,4582821.684489333,141.72265625003087,-3.135052709188813,2
9307,428243.4545615963,4582679.398708744,428484.84011323185,4582683.977186866,241.37109375000733,0.0065399443952298105,1
9308,428517.11751511635,4582677.911189234,428622.48750973126,4582684.599928026,105.33300781254488,0.006539944402468394,2
9309,428640.76082015084,4582679.249617589,428756.61984826165,4582686.006955055,115.82226562499054,0.0065399444004740495,2
9310,428780.77232457435,4582678.545634554,428889.2604165687,4582685.25476582,108.4511718750579,0.006539944398305186,2
9311,428912.5698972198,4582677.227373233,429023.0286501949,4582683.949392696,110.42187499998573,0.006539944397099661,2
9312,429046.181233777,4582678.110962237,429155.4710664379,4582684.825336917,109.25292968743925,0.0065399443978063805,2
9313,429186.2058746672,4582677.936861602,429294.4752213396,4582684.644562265,108.23242187504296,0.006539944397334419,2
9314,429466.70662278763,4582678.142405966,429556.6042920408,4582684.7299551675,89.86035156247243,0.006539944394811762,2
9315,429587.3910391323,4582678.560584905,429698.58024523605,4582685.287381558,111.15234374995399,0.006539944390992176,2
9316,429722.9925486781,4582677.817506212,429826.483677224,4582684.493957149,103.454101562437,0.006539944399285184,2
9317,429850.315810454,4582678.38017983,429955.88697264163,4582685.070234264,105.53417968748262,0.006539944389670435,2
9318,429993.10451736976,4582677.544094277,430137.5909518104,4582687.488463586,144.43066406245615,0.006539944394920643,3
9319,430169.17297699983,4582680.045715158,430329.2088835898,4582690.091778601,159.98046874991644,0.00653994439525142,3
9320,430381.03530968085,4582677.150449522,430500.5818477941,4582686.931710971,119.49023437499912,0.006539944393173728,3
9321,430515.3993087678,4582680.212214321,430554.29961306334,4582687.207785681,38.75871784067148,0.025740509371190635,2
9322,430666.91563908115,4582680.27822456,430765.3346882437,4582693.389356421,98.28958869241535,-0.011312728551806907,4
9323,430788.6628733516,4582676.13671125,430897.4089500544,4582688.847144805,108.66992187506064,0.006539944382132019,4
9324,430925.2414295307,4582676.861823136,431036.4168196997,4582688.948527569,111.16606414064749,-0.0007799870689945721,4
9325,431811.97358592803,4582681.374529552,431858.58185688785,4582690.736724714,46.5395870540671,0.007788461789582963,3
9326,431883.68264100404,4582680.889310512,431989.24315009493,4582690.579102804,105.50390624995971,0.00653994438945261,3
9327,432016.2336627649,4582681.285974283,432124.80777928233,4582690.9954756815,108.51757812496813,0.006539944394620101,3
9328,428169.3779412981,4582542.259481071,428221.14581065247,4582551.598685204,51.70991168767506,-3.1350291066857054,3
9329,428240.7553618881,4582543.04086616,428355.5187103059,4582549.791037838,114.72656250011022,-3.13505270920071,2
9330,428374.1242639911,4582544.708042674,428484.5761811749,4582551.43001743,110.41503906251475,-3.135052709192198,2
9331,428512.73518203734,4582546.1199451955,428621.964469118,4582552.833923906,109.19238281239953,-3.1350527091838742,2
9332,428644.86048590066,4582544.564320175,428752.15524404036,4582551.265646992,107.25781249996935,-3.135052709195126,2
9333,428784.0828481896,4582545.2138477545,428889.42549963907,4582551.90240772,105.30566406247416,-3.1350527092029217,2
9334,428914.1284797674,4582544.634633004,429018.6420473852,4582551.317770732,104.47656250004641,-3.135052709182556,2
9335,429046.9597765808,4582544.733318686,429150.59543328587,4582551.410714842,103.59863281246416,-3.1350527091888774,2
9336,429183.2622476431,4582543.115295138,429292.4623273363,4582552.82889036,109.14355468749,-3.1350527091924723,3
9337,429315.4805019232,4582542.279531679,429426.2518370763,4582552.003402971,110.71484374998845,-3.1350527091923195,3
9338,429457.96085330186,4582543.211358539,429558.8544700106,4582552.87062918,100.83691406251613,-3.1350527091904308,3
9339,429585.10085755546,4582541.33284006,429694.35952974565,4582551.046818479,109.2021484375034,-3.1350527091906915,3
9340,429721.2443859584,4582540.723320095,429827.93777218467,4582553.4203289775,106.61718749995715,-3.1350527092005316,4
9341,429853.2402760492,4582541.036761737,429961.28617241356,4582553.742616088,107.96972656250496,-3.1350527091926272,4
9342,429992.75435722613,4582545.489047222,430141.3958873813,4582552.460783483,148.6054687500438,-3.1350527092002447,2
9343,430172.07511542935,4582547.201862341,430324.88745482586,4582554.200875852,152.77636718745632,-3.135052709197273,2
9344,430374.84730630985,4582544.607634418,430502.06164919084,4582554.439043598,127.15820312499929,-3.1350527091963545,3
9345,430523.00440239825,4582547.066725332,430633.67018219596,4582553.790098759,110.628906250039,-3.1350527091836766,2
9346,430664.6883211991,4582547.643110038,430766.8248976628,4582551.310894622,102.1191406250185,-3.1350527091936096,1
9347,430932.79246243514,4582548.125497937,431036.23662812245,4582551.801834203,103.42675781248877,-3.135052709197392,1
9348,431060.1255464956,4582548.8288638005,431151.14907937095,4582552.423968662,91.00585937503128,-3.1350527091864233,1
9349,431212.360756065,4582550.095001399,431298.93907150475,4582553.66103437,86.5605468749384,-3.135052709191632,1
9350,431334.0168461213,4582547.680118929,431437.0928556194,4582551.35404744,103.05859374995602,-3.135052709191947,1
9351,431464.74676071847,4582547.445718725,431572.79824974935,4582551.15218706,108.03417968744098,-3.135052709194953,1
9352,431598.3811707104,4582547.489108628,431703.5157299348,4582551.176500131,105.11718750004644,-3.1350527091948694,1
9353,431733.59011494205,4582546.444139736,431855.0465907339,4582550.238277188,121.43945312502386,-3.135052709199504,1
9354,431882.4113041735,4582546.647399915,431987.0732172558,4582550.331700295,104.6445312499969,-3.1350527091980065,1
9355,432014.85396663664,4582545.843134033,432118.4133642348,4582549.520223921,103.54199218754746,-3.135052709183201,1
9356,428650.0600131593,4582408.934663702,428758.98568465846,4582418.646464283,108.86914062497814,-3.135052709201553,3
9358,428782.4758349696,4582410.890535218,428891.21889318654,4582420.601141501,108.68652343741485,-3.13505270919786,3
9359,428915.0822913795,4582410.127868764,429023.508950113,4582419.836405784,108.37011718754093,-3.1350527091903886,3
9360,429049.1873648036,4582408.834952711,429157.0388405254,4582418.539728012,107.79492187501312,-3.135052709194412,3
9361,429187.98303367826,4582406.6226260085,429294.4078709602,4582419.317878571,106.34863281249652,-3.135052709196532,4
9362,429317.61698010034,4582407.470436897,429421.9393232833,4582420.151939069,104.24609374999335,-3.1350527092017835,4
9364,429454.3275492463,4582407.824478553,429562.6800796781,4582420.532338302,108.27636718750783,-3.1350527091932596,4
9365,429587.8216819851,4582407.0676175365,429694.8890836503,4582419.767072494,106.99121093753503,-3.1350527092012337,4
9366,429721.7339805432,4582408.223200149,429829.15586681495,4582420.92497345,107.34570312501549,-3.135052709196746,4
9367,429852.2707334701,4582408.256585383,429958.18874565343,4582420.94852329,105.84179687503386,-3.135052709197054,4
9368,429992.8763595857,4582408.766963031,430143.0302421551,4582421.748205197,150.07861328124054,-3.1350527091890377,4
9369,430176.3029011287,4582408.877200752,430322.59114371164,4582421.833161484,146.2128906250023,-3.1350527092026796,4
9370,430371.5467525071,4582408.8132539,430499.7221011991,4582421.650755626,128.09960937502743,-3.1350527091961626,4
9371,430524.60109650233,4582409.814235071,430630.1734129537,4582422.5039121155,105.49609374994647,-3.1350527091947007,4
9372,430663.57271503063,4582409.083431183,430765.2535131428,4582421.747657552,101.60449218748438,-3.1350527091882783,4
9374,430794.17828631843,4582408.897535231,430900.8052677148,4582421.594109823,106.55078125004083,-3.1350527092055245,4
9375,430929.11144040205,4582408.659373703,431037.0665183961,4582421.364634098,107.87890625004655,-3.1350527092019003,4
9376,431054.9189386602,4582406.486640169,431093.6747829968,4582419.619332253,38.41724966438318,3.1119673121608478,4
9377,431214.6736473411,4582408.084615546,431306.17735207756,4582421.0948723415,91.37652953917318,-3.1305284128638027,4
9378,431331.57599831186,4582409.421838169,431439.54181826365,4582422.1271688165,107.88964843753025,-3.135052709196532,4
9379,431461.53445902787,4582408.881604945,431573.1173891249,4582421.6105916295,111.50683593749267,-3.1350527091944924,4
9380,431595.4340503043,4582406.007233115,431702.41453976574,4582418.706119665,106.90429687498512,-3.135052709187239,4
9381,431732.2562270927,4582407.662813758,431856.7138818531,4582420.476001625,124.38183593750274,-3.135052709200041,4
9382,431886.58691756375,4582406.281954448,431986.3351398182,4582418.933541697,99.6718750000345,-3.135052709192619,4
9383,432014.2981174105,4582407.107424667,432117.0501816752,4582419.778657156,102.67578124998505,-3.1350527091982783,4
9384,428123.337245167,4582271.65680847,428226.1945982043,4582278.329114492,102.82031250001829,0.006539944402226481,2
9385,428241.1550380372,4582272.42734127,428359.5442854747,4582279.2012264645,118.35253906257603,0.006539944389412114,2
9386,428373.93063896114,4582273.575978129,428489.08655710844,4582280.328717228,115.11914062501042,0.006539944388303783,2
9387,428510.41490469483,4582274.188310932,428626.6342766619,4582280.94800506,116.18261718750395,0.00653994439272475,2
9388,428642.5292668212,4582275.052343832,428758.1480656945,4582281.80811019,115.58203124995609,0.006539944397610687,2
9389,428776.13932775,4582274.936391399,428878.54795991484,4582281.6057627695,102.37158203129486,0.0065399444017186035,2
9390,429050.57720163645,4582277.850518568,429156.1416553509,4582287.540824407,105.50781250114076,0.006544572312916409,3
9391,429186.48145671503,4582277.109907863,429293.21479228657,4582286.807370485,106.6767578124607,0.00653994439475761,3
9392,429320.0677174947,4582275.393307921,429428.62043895765,4582288.1024769265,108.47656249996761,0.006539944397656582,4
9393,429452.43192452437,4582274.639311274,429563.0363599223,4582287.361898566,110.52832031252885,0.006539944395379466,4
9395,429587.91857971903,4582274.4350437485,429696.491808556,4582287.144346873,108.49707031255518,0.006539944396132791,4
9396,429724.11545773724,4582273.59575899,429832.4308795877,4582286.303376049,108.23925781252004,0.006539944405432928,4
9397,429851.65001184825,4582272.910276028,429959.8531314127,4582285.617158625,108.1269531249318,0.006539944402716074,4
9398,429995.398449774,4582275.560393729,430151.0351252456,4582288.577493566,155.56152343751447,0.00653994439417276,4
9399,430184.7592407033,4582274.768503572,430317.4032438296,4582287.635230467,132.56835937505585,0.006539944397949131,4
9401,430366.3401269799,4582273.596135654,430501.1305685777,4582286.476900336,134.71484374995958,0.006539944394385343,4
9402,430526.46271981683,4582273.293216908,430634.9148574933,4582286.001728091,108.37597656251566,0.006539944386695033,4
9403,430660.3368591947,4582274.609197925,430769.82120135915,4582287.324459764,109.40820312505433,0.00653994438761381,4
9404,430793.7188021624,4582274.431693713,430901.1494773088,4582287.133524494,107.354492187525,0.006539944399825079,4
9405,430928.5139988336,4582274.23315815,431036.30794746097,4582286.9373647515,107.71777343749667,0.006539944385077147,4
9407,431064.2789353714,4582275.081026025,431166.35035012994,4582287.747807042,101.9951171875268,0.006539944402036862,4
9408,431197.44370371173,4582272.4220679775,431302.4183766942,4582285.107836412,104.8984374999794,0.006539944402796949,4
9409,431324.8088442232,4582271.624146539,431355.91959762736,4582283.826842159,31.03293828124014,0.006539944404481378,4
9410,431463.8813855129,4582274.759315291,431572.683022426,4582291.0603217855,108.41023393614769,-0.039771452143491204,4
9411,431596.7729109885,4582273.413055897,431705.07368471444,4582286.120577155,108.22460937496542,0.006539944394230886,4
9412,428113.8659034446,4582139.726570891,428221.9511682225,4582164.081406363,107.18207457371301,3.0536588051997104,5
9413,428243.80724315543,4582139.382771664,428358.7738899512,4582152.133887983,114.89062499989163,-3.1350527091959446,4
9414,428375.1597973042,4582139.511337941,428487.6899727686,4582152.246519646,112.45410156250774,-3.1350527091899747,4
9416,428511.4850936301,4582136.35790213,428624.1998354599,4582149.094290906,112.63867187498704,-3.1350527091948726,4
9417,428644.64970384224,4582136.858922736,428757.85857572954,4582149.59854314,113.13281249999179,-3.1350527091981975,4
9418,428778.36590323015,4582140.597994925,428891.65045709274,4582153.338110292,113.20849609379601,-3.1350527092018043,4
9419,428914.6364187567,4582139.474517703,429023.46452495526,4582152.185487735,108.75195312501565,-3.1350527091965787,4
9420,429045.91948493535,4582140.074075154,429158.58930585074,4582152.810170145,112.59375000003202,-3.1350527091975793,4
9421,429187.078030063,4582140.931337974,429293.21478756826,4582153.624706484,106.06054687499058,-3.135052709196048,4
9422,429451.4199178488,4582135.320528091,429557.41534340277,4582157.012394875,105.86035156253081,-3.135052709197204,7
9424,429586.9483583252,4582136.206760879,429696.8796460009,4582154.92456082,109.81591796877724,-3.1350527091986495,6
9425,429720.2173187727,4582136.268397292,429778.49013210146,4582157.648156397,58.136718750010274,-3.1350527091884652,7
9426,429900.1961952672,4582137.230197868,429963.3437281475,4582156.037072291,62.921477441145214,-3.1287451777843236,6
9427,429987.45873780013,4582136.766492411,430142.7247071405,4582156.969098982,155.02568783485134,-3.127372424658308,6
9429,430183.15826589376,4582135.775337094,430310.9080201632,4582154.609670478,127.63476562493905,-3.135052709196102,6
9430,430359.19397614506,4582135.967612381,430497.8311928898,4582154.873150179,138.52246093750463,-3.1350527091942735,6
9431,430528.2150736215,4582135.982173079,430632.60985860636,4582154.663764086,104.279296875051,-3.135052709181376,6
9432,430662.0781893408,4582133.6080616815,430768.28641210624,4582152.301512639,106.092773437552,-3.135052709188458,6
9433,430794.2948485035,4582136.151998739,430901.2794218533,4582154.850527057,106.86914062495934,-3.135052709197043,6
9434,430931.1721936742,4582136.987610142,431030.1247122335,4582155.633608519,98.83691406248516,-3.1350527092041744,6
9436,431064.5299026758,4582137.379783844,431157.1690796888,4582155.984492731,92.52343750001309,-3.1350527091874274,6
9437,431204.9887188057,4582137.118188767,431305.2556623802,4582155.772783535,100.15136718749682,-3.135052709189894,6
9438,431332.81500719936,4582136.323771544,431441.4914224929,4582155.0333645735,108.56101874998609,-3.1350527091874185,6
9440,431463.86840370524,4582136.651069203,431572.0834194911,4582155.357644662,108.09960937498357,-3.1350527091936624,6
9441,431595.38294939743,4582135.669582565,431642.8104184432,4582154.418333158,47.146716142087804,3.1256622479914107,6
9442,428381.3316150563,4582009.058176072,428487.3685875949,4582015.751276925,106.00000000006727,0.0065399444020926446,2
9443,428513.3045225839,4582009.4513031,428622.3883049639,4582016.164330204,109.04687499999865,0.006539944400782527,2
9444,428648.9368041996,4582009.528023263,428756.077268764,4582016.2283409955,107.10351562501295,0.0065399444000226944,2
9445,428782.1658083043,4582009.739663889,428888.58070244815,4582016.435236363,106.37792968753537,0.006539944398551762,2
9446,428917.03612899885,4582007.4617411755,429024.988099646,4582014.167366187,107.91503906243997,0.0065399443926104405,2
9447,429049.3809511422,4582008.477186843,429155.70600345737,4582015.172171748,106.288085937515,0.0065399444015892295,2
9448,429183.37027528,4582007.398490444,429295.7763410982,4582017.133052936,112.34960937499704,0.006539944400187676,3
9449,429318.26579439867,4582008.285839278,429423.96155450336,4582017.976516117,105.63916015620929,0.006539944391142179,3
9450,429457.93053605163,4582008.638693082,429560.5272413384,4582018.309101987,102.5400390624674,0.006539944396952691,3
9451,429591.37233855046,4582009.611751436,429695.8303321571,4582019.294333236,104.40136718750419,0.006539944395191272,3
9452,429721.50478864193,4582010.092697455,429826.16785598797,4582019.776620444,104.60644531257105,0.0065399443883453244,3
9453,429853.0114411011,4582011.148072588,429960.90490811237,4582020.853122514,107.83691406256199,0.0065399443959520106,3
9454,429993.51019814,4582009.707025998,430152.0842219311,4582019.743528672,158.51855468753578,0.006539944389578067,3
9455,430188.2863446255,4582008.276659576,430310.0986479708,4582019.1297351895,121.68930072972128,0.015237100467682903,3
9456,430357.5490396954,4582008.392706341,430494.65770222835,4582018.2888247445,137.05273437505255,0.006539944393304908,3
9457,430523.89268467727,4582007.310143468,430634.1474293156,4582017.030636238,110.19824218747404,0.006539944395292211,3
9458,430658.55191425455,4582008.190819898,430768.38186329,4582017.908534488,109.7734374999542,0.006539944388800402,3
9459,430791.61900343845,4582008.521521349,430901.8991381589,4582018.242180171,110.22363281255836,0.00653994439464422,3
9460,430922.6334085324,4582008.837821586,431031.33447546005,4582018.548153246,108.64453124998847,0.006539944399930385,3
9461,431064.08970005764,4582007.32295747,431164.3697923871,4582016.978215639,100.22337656252627,0.0065399443954341635,3
9462,431200.1255125755,4582009.472789347,431299.2173211421,4582016.120468565,99.05468750007422,0.00653994439215461,2
9463,431332.8749590537,4582007.900982138,431435.41395952425,4582014.571206121,102.50195312504158,0.0065399443934426645,2
9464,431464.3631934502,4582006.980736943,431571.1336376032,4582016.6784422565,106.7138671875128,0.00653994439445529,3
9465,431602.32580485323,4582005.533357991,431702.7194322547,4582015.189358683,100.33691406252447,0.006539944398297303,3
9466,428124.7953507705,4581874.282486369,428228.08637714613,4581883.957436159,103.23437499993193,-3.135052709195315,3
9467,428244.6900486476,4581873.006499556,428355.09127452836,4581882.727950319,110.3447265625336,-3.1350527091943143,3
9468,428373.960596064,4581876.721739909,428487.37143434363,4581883.46306612,113.37402343739387,-3.135052709200015,2
9469,428511.10144147824,4581874.448656533,428623.66659471876,4581881.184451933,112.52832031249552,-3.1350527091905445,2
9470,428643.4269595142,4581875.42930724,428755.44036674174,4581882.1614942,111.97656249996143,-3.1350527091937237,2
9471,428786.09104954073,4581874.697016942,428887.3986310337,4581881.359187399,101.27050781259149,-3.1350527091946225,2
9472,428912.0162462546,4581874.600875066,429028.27858605265,4581881.360850204,116.22558593747867,-3.13505270920118,2
9473,429046.7405800979,4581874.336933261,429158.3106374318,4581881.066220696,111.53320312495075,-3.135052709191617,2
9474,429181.1787146885,4581875.426129148,429293.0886085048,4581882.157639127,111.87304687499909,-3.135052709189862,2
9475,429316.8711252954,4581876.313562621,429427.1329410116,4581883.034294107,110.22493352938324,-3.1350527091938307,2
9476,429448.82424871303,4581874.997361194,429562.13551687886,4581881.6381295975,113.27913664187051,3.135935231930472,2
9477,429587.3470679536,4581873.788859832,429696.6877543074,4581880.911159304,109.28481815214334,-3.1313200850067413,2
9478,429722.88762208045,4581874.228483495,429834.6132851613,4581881.6490394045,111.65834585419147,-3.128865613898363,2
9479,429847.87767211103,4581877.646182936,429961.0834366515,4581884.3861679565,113.16894531255375,-3.13505270920194,2
9480,429991.6263821683,4581875.401666491,430144.572996037,4581882.401558164,152.91064453122183,-3.1350527091925775,2
9481,430191.5817614855,4581876.084124686,430306.7249845919,4581882.83678076,115.1064453125065,-3.135052709189045,2
9482,430352.8799204653,4581877.759151166,430497.13091951556,4581884.70217319,144.2148437499638,-3.1350527091939253,2
9483,430523.85233588447,4581877.907081605,430631.28478639206,4581884.609308936,107.39550781252551,-3.135052709193037,2
9484,430658.61593909544,4581878.358255661,430768.7377852131,4581885.07807174,110.08496093751815,-3.135052709192282,2
9485,430792.77361103677,4581877.235609113,430897.8340419594,4581883.922323346,105.02343749995514,-3.1350527091978297,2
9486,430925.7059142376,4581876.225068364,431032.87665159215,4581882.925584081,107.13378906252976,-3.1350527091982516,2
9487,431066.81503241544,4581876.277791512,431167.1392365012,4581882.933530644,100.28710937501448,-3.1350527091954654,2
9488,431200.35829954175,4581876.071556573,431309.08076152386,4581882.782220628,108.68554687499508,-3.1350527091843268,2
9489,431329.82918572926,4581876.168285002,431438.949100149,4581882.881548411,109.08300781245028,-3.1350527091843516,2
9490,431461.0130936583,4581875.055975719,431572.48256720585,4581881.784605333,111.43261718750489,-3.13505270919392,2
9491,431599.14142063144,4581872.759076425,431708.1871178884,4581879.47185445,109.00878906251461,-3.1350527091923066,2
9492,428104.78759265976,4581722.794394143,428227.5194173406,4581732.596487486,122.67558906250328,0.006539944393998341,3
9493,428242.28332869435,4581721.752174124,428357.58895561454,4581737.668601234,115.1898773986003,-0.007960005019990548,5
9494,428372.2521618599,4581721.444203456,428487.4635211916,4581737.196727733,115.11572265627798,0.006539944392586287,5
9496,428512.26103526464,4581721.729081268,428625.27368581446,4581736.895261581,112.99070947673465,0.001470887286512769,5
9497,428641.4862567959,4581721.322151805,428755.041401547,4581737.063844376,113.45947265624986,0.006539944387831744,5
9499,428781.8769303245,4581721.475159012,428892.1884920985,4581737.195638428,110.21582031248083,0.006539944391596566,5
9501,428910.8602476032,4581722.198218489,429026.92248567136,4581737.692126004,115.99940487217364,0.004259030939431113,5
9502,429045.4740540475,4581721.223954226,429157.1185951272,4581736.953151378,111.54882812492512,0.006539944395859598,5
9503,429187.2124140133,4581721.003442958,429296.80524115806,4581736.719221823,109.49707031253243,0.006539944389608784,5
9504,429312.7753311483,4581721.612222276,429427.0240602852,4581737.358450915,114.15307187491311,0.006539944388575314,5
9505,429446.18967357854,4581721.705828263,429564.3381554185,4581736.816949779,118.1344237230183,0.0009406925198894823,5
9506,429583.29615165014,4581721.038088255,429690.4248372163,4581736.077201987,107.12321564070511,0.00036513778017673346,5
9507,430520.27971671394,4581719.62583426,430631.9535540422,4581735.35522301,111.5781250000161,0.006539944392552909,5
9509,430659.66951919656,4581718.714167635,430770.51427269296,4581734.438134146,110.74902343751796,0.006539944394992481,5
9510,430786.60556078516,4581719.053600973,430903.4545804067,4581734.816835611,116.75341796880916,0.006539944397342879,5
9511,430922.2915540623,4581720.623624262,431037.38328704593,4581736.375366178,114.99609375000279,0.006539944388791462,5
9513,431058.8941114836,4581702.8268802585,431138.95822930936,4581729.528017784,79.22160143594252,-0.18940933468643215,4
9514,431222.7464078118,4581698.873770108,431305.6132525675,4581728.45739599,82.22424499984828,0.21908665564258334,4
